"locus_tag","logFC","logCPM","Pvalue","q.value"
"BW25113_0001",-0.0779766280086043,4.92660377325813,0.0733112413517194,0.78657525177103
"BW25113_0002",0.124431388388424,9.13491157778882,0.367253434814462,0.544505201014083
"BW25113_0003",0.369587828537143,7.65109562307594,3.24331335748321,0.0717154678026368
"BW25113_0004",0.290872693978283,8.1471489079413,1.8079022820689,0.178760075878043
"BW25113_0005",-0.0292934021959618,5.7852438768523,0.0140195297517063,0.905747481134182
"BW25113_0006",-0.0639161245541697,7.68591728689366,0.0972028381473651,0.755212515117433
"BW25113_0007",0.0980161020467697,8.4096590558368,0.195297305211136,0.658543807010058
"BW25113_0008",0.106939752448546,8.55057546356328,0.2420562549586,0.622724907827971
"BW25113_0009",0.215989137955193,7.46181853574868,1.08657981349934,0.297230255901582
"BW25113_0010",0.0216821628346025,7.29213174151075,0.0102239125844203,0.919460468675198
"BW25113_0011",-0.168862390526191,7.11058365599833,0.513947509207442,0.473434984606228
"BW25113_0013",-0.466088592972716,7.11076496282226,4.18604750543053,0.0407580175705707
"BW25113_0014",0.246185776484013,4.39961437920612,0.355827814207281,0.550832541090977
"BW25113_0015",-0.537993202523647,7.81170906827497,6.32276091911335,0.0119197896653911
"BW25113_0018",-0.108991425004677,7.81057035945551,0.230334195376606,0.631276138323738
"BW25113_4412",-0.283026630053043,6.2596151364122,0.771591400741867,0.379725189590506
"BW25113_4413",-0.206461232900653,6.24462506252529,0.563559301756943,0.452829690142141
"BW25113_0019",-0.390929152112593,7.09185677027617,2.67473662309746,0.101952191537888
"BW25113_0020",-0.234817321309891,8.05784004880328,1.28221914072353,0.257486831046809
"BW25113_0024",-0.518126324344323,5.31016900347383,3.61251294533731,0.0573464055536611
"BW25113_0025",0.753557798218389,2.04610381038603,1.83622185165535,0.175394415658993
"BW25113_0028",-0.179427948684512,6.09867008971255,0.478084081260088,0.489291433097461
"BW25113_0029",2.27419904510535,2.21104012040124,17.1257691451019,3.49844058477794e-05
"BW25113_0030",-0.371256271447922,7.33458152666474,2.90478493580213,0.0883170329353796
"BW25113_0032",-0.478571405971215,7.01526919909969,3.94140872542785,0.0471113102845307
"BW25113_0033",0.291881627879235,8.45597757738144,2.01698581282259,0.155547642563535
